endpoint_id,image,x_px,y_px,refdes,pin,candidate_net,confidence,review_state,reviewer,note
seed-component-D101-14,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2336.197,1597.727,D101,14,,local-package-fit,measurement,codex-photo-review,Validated D101 component fit identifies the distinct 8812-marked К555КП12 package contact and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D101-14,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1897.429,1099.714,D101,14,,local-package-fit,measurement,codex-photo-review,Validated D101 solder fit identifies the physical joint in the rightmost backside package after D102 and D97; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D101-15,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2391.582,1597.259,D101,15,,local-package-fit,measurement,codex-photo-review,Validated D101 component fit identifies the distinct 8812-marked К555КП12 package contact and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D101-15,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1843.714,1099.857,D101,15,,local-package-fit,measurement,codex-photo-review,Validated D101 solder fit identifies the physical joint in the rightmost backside package after D102 and D97; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D101-2,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2390.177,1431.102,D101,2,,local-package-fit,measurement,codex-photo-review,Validated D101 component fit identifies the distinct 8812-marked К555КП12 package contact and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D101-2,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1844.143,1261.000,D101,2,,local-package-fit,measurement,codex-photo-review,Validated D101 solder fit identifies the physical joint in the rightmost backside package after D102 and D97; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D101-3,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2334.791,1431.570,D101,3,,local-package-fit,measurement,codex-photo-review,Validated D101 component fit identifies the distinct 8812-marked К555КП12 package contact and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D101-3,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1897.857,1260.857,D101,3,,local-package-fit,measurement,codex-photo-review,Validated D101 solder fit identifies the physical joint in the rightmost backside package after D102 and D97; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D101-4,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2279.406,1432.039,D101,4,,local-package-fit,measurement,codex-photo-review,Validated D101 component fit identifies the distinct 8812-marked К555КП12 package contact and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D101-4,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1951.571,1260.714,D101,4,,local-package-fit,measurement,codex-photo-review,Validated D101 solder fit identifies the physical joint in the rightmost backside package after D102 and D97; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D101-5,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2224.020,1432.508,D101,5,,local-package-fit,measurement,codex-photo-review,Validated D101 component fit identifies the distinct 8812-marked К555КП12 package contact and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D101-5,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2005.286,1260.571,D101,5,,local-package-fit,measurement,codex-photo-review,Validated D101 solder fit identifies the physical joint in the rightmost backside package after D102 and D97; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D101-6,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2168.634,1432.976,D101,6,,local-package-fit,measurement,codex-photo-review,Validated D101 component fit identifies the distinct 8812-marked К555КП12 package contact and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D101-6,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2059.000,1260.429,D101,6,,local-package-fit,measurement,codex-photo-review,Validated D101 solder fit identifies the physical joint in the rightmost backside package after D102 and D97; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D101-7,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2113.249,1433.445,D101,7,,local-package-fit,measurement,codex-photo-review,Validated D101 component fit identifies the distinct 8812-marked К555КП12 package contact and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D101-7,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2112.714,1260.286,D101,7,,local-package-fit,measurement,codex-photo-review,Validated D101 solder fit identifies the physical joint in the rightmost backside package after D102 and D97; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D101-9,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2059.269,1600.070,D101,9,,local-package-fit,measurement,codex-photo-review,Validated D101 component fit identifies the distinct 8812-marked К555КП12 package contact and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D101-9,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2166.000,1099.000,D101,9,,local-package-fit,measurement,codex-photo-review,Validated D101 solder fit identifies the physical joint in the rightmost backside package after D102 and D97; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D102-1,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,3108.000,1595.000,D102,1,,local-package-fit,measurement,codex-photo-review,Validated D102 component fit identifies the cable-partly-obscured К155АГ3 package right of D97 and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D102-1,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1123.000,1095.000,D102,1,,local-package-fit,measurement,codex-photo-review,"Validated D102 solder fit identifies the physical joint in the board-edge package, leftmost in backside view; local solder package fit establishes pad identity only; no electrical path accepted"
seed-component-D102-10,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,3441.000,1421.000,D102,10,,local-package-fit,measurement,codex-photo-review,Validated D102 component fit identifies the cable-partly-obscured К155АГ3 package right of D97 and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D102-10,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,790.857,1257.857,D102,10,,local-package-fit,measurement,codex-photo-review,"Validated D102 solder fit identifies the physical joint in the board-edge package, leftmost in backside view; local solder package fit establishes pad identity only; no electrical path accepted"
seed-component-D102-11,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,3385.000,1422.000,D102,11,,local-package-fit,measurement,codex-photo-review,Validated D102 component fit identifies the cable-partly-obscured К155АГ3 package right of D97 and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D102-11,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,846.000,1258.286,D102,11,,local-package-fit,measurement,codex-photo-review,"Validated D102 solder fit identifies the physical joint in the board-edge package, leftmost in backside view; local solder package fit establishes pad identity only; no electrical path accepted"
seed-component-D102-12,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,3329.000,1423.000,D102,12,,local-package-fit,measurement,codex-photo-review,Validated D102 component fit identifies the cable-partly-obscured К155АГ3 package right of D97 and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D102-12,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,901.143,1258.714,D102,12,,local-package-fit,measurement,codex-photo-review,"Validated D102 solder fit identifies the physical joint in the board-edge package, leftmost in backside view; local solder package fit establishes pad identity only; no electrical path accepted"
seed-component-D102-13,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,3273.000,1424.000,D102,13,,local-package-fit,measurement,codex-photo-review,Validated D102 component fit identifies the cable-partly-obscured К155АГ3 package right of D97 and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D102-13,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,956.286,1259.143,D102,13,,local-package-fit,measurement,codex-photo-review,"Validated D102 solder fit identifies the physical joint in the board-edge package, leftmost in backside view; local solder package fit establishes pad identity only; no electrical path accepted"
seed-component-D102-14,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,3217.000,1425.000,D102,14,,local-package-fit,measurement,codex-photo-review,Validated D102 component fit identifies the cable-partly-obscured К155АГ3 package right of D97 and replaces the displaced projection; local component package fit establishes pad identity only; no electrical path accepted
